ano,pais,quantidade_exportacao,valor_exportacao,valor_exportacao_por_litro,producao_brasileira,percentual_exportacao
2014,Montenegro,0,0,0.0,234637437,0.0
2014,Namibia,0,0,0.0,234637437,0.0
2014,Nicaragua,0,0,0.0,234637437,0.0
2014,Nigeria,0,0,0.0,234637437,0.0
2014,Noruega,7179,50464,7.03,234637437,0.0030596140546830133
2014,Nova Caledonia,0,0,0.0,234637437,0.0
2014,Nova Zelandia,2800,13675,4.88,234637437,0.0011933304573216934
2014,Holanda,165289,773767,4.68,234637437,0.07044442784294477
2014,Panama,0,0,0.0,234637437,0.0
2014,Paraguai,521847,908028,1.74,234637437,0.22240568541498346
2014,Peru,0,0,0.0,234637437,0.0
2014,Polonia,30181,107957,3.58,234637437,0.012862823761580723
2014,Porto Rico,0,0,0.0,234637437,0.0
2014,Portugal,71544,79141,1.11,234637437,0.03049129794236544
2014,Quenia,0,0,0.0,234637437,0.0
2014,Reino Unido,305807,1373747,4.49,234637437,0.13033171684363395
2014,Republica Dominicana,0,0,0.0,234637437,0.0
2014,Russia,190656,61440,0.32,234637437,0.08125557559683026
2014,Sao Tome e Principe,0,0,0.0,234637437,0.0
2014,Sao Vicente e Granadinas,0,0,0.0,234637437,0.0
2014,Senegal,0,0,0.0,234637437,0.0
2014,Serra Leoa,0,0,0.0,234637437,0.0
2014,Singapura,0,0,0.0,234637437,0.0
2014,Suazilandia,0,0,0.0,234637437,0.0
2014,Suecia,10404,51057,4.91,234637437,0.004434075027848178
2014,Suica,27933,231762,8.3,234637437,0.011904749880131021
2014,Suriname,6,19,3.17,234637437,2.5571366942607713e-06
2014,Tailandia,0,0,0.0,234637437,0.0
2014,Taiwan,12519,67907,5.42,234637437,0.0053354657125751
2014,Tanzania,0,0,0.0,234637437,0.0
2014,Republica Tcheca,4500,35005,7.78,234637437,0.0019178525206955785
2014,Togo,0,0,0.0,234637437,0.0
2014,Trindade e Tobago,360,1600,4.44,234637437,0.00015342820165564628
2014,Tunisia,0,0,0.0,234637437,0.0
2014,Turquia,0,0,0.0,234637437,0.0
2014,Tuvalu,0,0,0.0,234637437,0.0
2014,Uruguai,0,0,0.0,234637437,0.0
2014,Vanuatu,0,0,0.0,234637437,0.0
2014,Venezuela,14,232,16.57,234637437,5.966652286608467e-06
2014,Vietna,0,0,0.0,234637437,0.0
2015,Afeganistao,0,0,0.0,247457542,0.0
2015,Africa do Sul,0,0,0.0,247457542,0.0
2015,Alemanha,10680,44780,4.19,247457542,0.0043158918955074725
2015,Angola,1908,17089,8.96,247457542,0.0007710413611075147
2015,Anguilla,0,0,0.0,247457542,0.0
2015,Antigua e Barbuda,0,0,0.0,247457542,0.0
2015,Antilhas Holandesas,6660,10545,1.58,247457542,0.002691370788771514
2015,Argentina,0,0,0.0,247457542,0.0
2015,Aruba,0,0,0.0,247457542,0.0
2015,Australia,7437,48011,6.46,247457542,0.003005364047461524
2015,Austria,0,0,0.0,247457542,0.0
2015,Bahamas,0,0,0.0,247457542,0.0
2015,Bangladesh,0,0,0.0,247457542,0.0
2015,Barbados,0,0,0.0,247457542,0.0
2015,Barein,0,0,0.0,247457542,0.0
2015,Belgica,4473,26399,5.9,247457542,0.0018075828135397868
2015,Belize,0,0,0.0,247457542,0.0
2015,Benin,0,0,0.0,247457542,0.0
2015,Bolivia,10674,12990,1.22,247457542,0.00431346723713921
2015,Bosnia-Herzegovina,0,0,0.0,247457542,0.0
2015,Brasil,0,0,0.0,247457542,0.0
2015,Bulgaria,0,0,0.0,247457542,0.0
2015,Cabo Verde,0,0,0.0,247457542,0.0
2015,Camaroes,0,0,0.0,247457542,0.0
2015,Canada,24547,118394,4.82,247457542,0.009919681494290442
2015,Catar,0,0,0.0,247457542,0.0
2015,Ilhas Cayman,0,0,0.0,247457542,0.0
2015,Chile,0,0,0.0,247457542,0.0
2015,China,47609,222866,4.68,247457542,0.019239260042435886
2015,Chipre,0,0,0.0,247457542,0.0
2015,Cingapura,1116,2774,2.49,247457542,0.00045098645649684825
2015,Colombia,0,0,0.0,247457542,0.0
2015,Comores,0,0,0.0,247457542,0.0
2015,Congo,0,0,0.0,247457542,0.0
2015,Coreia do Sul,0,0,0.0,247457542,0.0
2015,Costa do Marfim,0,0,0.0,247457542,0.0
2015,Costa Rica,0,0,0.0,247457542,0.0
2015,Croacia,0,0,0.0,247457542,0.0
2015,Cuba,97965,108864,1.11,247457542,0.03958860950780801
2015,Curacao,0,0,0.0,247457542,0.0
2015,Dinamarca,7080,29306,4.14,247457542,0.0028610968745498974
2015,Dominica,0,0,0.0,247457542,0.0
2015,El Salvador,0,0,0.0,247457542,0.0
2015,Emirados Arabes Unidos,765,3740,4.89,247457542,0.00030914394195348467
2015,Equador,0,0,0.0,247457542,0.0
2015,Eslovaquia,0,0,0.0,247457542,0.0
2015,Espanha,0,0,0.0,247457542,0.0
2015,Estados Unidos,195896,524109,2.68,247457542,0.07916347928486253
2015,Estonia,0,0,0.0,247457542,0.0
2015,Filipinas,0,0,0.0,247457542,0.0
2015,Finlandia,0,0,0.0,247457542,0.0
2015,Franca,1596,4749,2.98,247457542,0.0006449591259578583
2015,Gana,0,0,0.0,247457542,0.0
2015,Gibraltar,0,0,0.0,247457542,0.0
2015,Grecia,0,0,0.0,247457542,0.0
2015,Guatemala,0,0,0.0,247457542,0.0
2015,Guiana,0,0,0.0,247457542,0.0
2015,Guiana Francesa,0,0,0.0,247457542,0.0
2015,Guine-Bissau,0,0,0.0,247457542,0.0
2015,Guine Equatorial,0,0,0.0,247457542,0.0
2015,Haiti,0,0,0.0,247457542,0.0
2015,Honduras,0,0,0.0,247457542,0.0
2015,Hong Kong,1229,7837,6.38,247457542,0.0004966508557657943
2015,Hungria,0,0,0.0,247457542,0.0
2015,Ilha de Man,0,0,0.0,247457542,0.0
2015,Ilhas Virgens,0,0,0.0,247457542,0.0
2015,India,0,0,0.0,247457542,0.0
2015,Indonesia,0,0,0.0,247457542,0.0
2015,Ira,0,0,0.0,247457542,0.0
2015,Iraque,0,0,0.0,247457542,0.0
2015,Irlanda,0,0,0.0,247457542,0.0
2015,Italia,0,0,0.0,247457542,0.0
2015,Jamaica,0,0,0.0,247457542,0.0
2015,Japao,31597,87853,2.78,247457542,0.012768655076999029
2015,Jordania,0,0,0.0,247457542,0.0
2015,Letonia,0,0,0.0,247457542,0.0
2015,Libano,0,0,0.0,247457542,0.0
2015,Liberia,0,0,0.0,247457542,0.0
2015,Luxemburgo,2295,17358,7.56,247457542,0.0009274318258604541
2015,Malasia,0,0,0.0,247457542,0.0
2015,Malta,0,0,0.0,247457542,0.0
2015,Ilhas Marshall,0,0,0.0,247457542,0.0
2015,Mauritania,0,0,0.0,247457542,0.0
2015,Mexico,0,0,0.0,247457542,0.0
2015,Montenegro,0,0,0.0,247457542,0.0
2015,Namibia,0,0,0.0,247457542,0.0
2015,Nicaragua,0,0,0.0,247457542,0.0
2015,Nigeria,0,0,0.0,247457542,0.0
2015,Noruega,1058,6021,5.69,247457542,0.0004275480922703096
2015,Nova Caledonia,0,0,0.0,247457542,0.0
2015,Nova Zelandia,809,3476,4.3,247457542,0.0003269247699874106
2015,Holanda,44987,186464,4.14,247457542,0.018179684335505118
2015,Panama,0,0,0.0,247457542,0.0
2015,Paraguai,495428,741370,1.5,247457542,0.20020727434526928
2015,Peru,0,0,0.0,247457542,0.0
2015,Polonia,11654,42781,3.67,247457542,0.004709494770622106
2015,Porto Rico,0,0,0.0,247457542,0.0
2015,Portugal,47736,42586,0.89,247457542,0.019290581977897445
2015,Quenia,0,0,0.0,247457542,0.0
2015,Reino Unido,68382,308407,4.51,247457542,0.027633831423089134
2015,Republica Dominicana,0,0,0.0,247457542,0.0
2015,Russia,47664,18240,0.38,247457542,0.019261486077478292
2015,Sao Tome e Principe,0,0,0.0,247457542,0.0
2015,Sao Vicente e Granadinas,0,0,0.0,247457542,0.0
2015,Senegal,0,0,0.0,247457542,0.0
2015,Serra Leoa,0,0,0.0,247457542,0.0
2015,Singapura,0,0,0.0,247457542,0.0
2015,Suazilandia,0,0,0.0,247457542,0.0
2015,Suecia,1412,6404,4.54,247457542,0.0005706029359978044
2015,Suica,15872,85790,5.41,247457542,0.006414029603510731
2015,Suriname,453,713,1.57,247457542,0.00018306170680382818
2015,Tailandia,0,0,0.0,247457542,0.0
2015,Taiwan,7200,23940,3.32,247457542,0.00290959004191515
2015,Tanzania,0,0,0.0,247457542,0.0
2015,Republica Tcheca,2297,15304,6.66,247457542,0.0009282400453165416
2015,Togo,0,0,0.0,247457542,0.0
2015,Trindade e Tobago,0,0,0.0,247457542,0.0
2015,Tunisia,0,0,0.0,247457542,0.0
2015,Turquia,0,0,0.0,247457542,0.0
2015,Tuvalu,0,0,0.0,247457542,0.0
2015,Uruguai,0,0,0.0,247457542,0.0
2015,Vanuatu,0,0,0.0,247457542,0.0
2015,Venezuela,0,0,0.0,247457542,0.0
2015,Vietna,0,0,0.0,247457542,0.0
2016,Afeganistao,0,0,0.0,104389641,0.0
2016,Africa do Sul,0,0,0.0,104389641,0.0
2016,Alemanha,14012,68109,4.86,104389641,0.013422787803245725
2016,Angola,7359,35390,4.81,104389641,0.007049550060240173
2016,Anguilla,0,0,0.0,104389641,0.0
2016,Antigua e Barbuda,0,0,0.0,104389641,0.0
2016,Antilhas Holandesas,16641,26450,1.59,104389641,0.01594123692790552
2016,Argentina,0,0,0.0,104389641,0.0
2016,Aruba,0,0,0.0,104389641,0.0
2016,Australia,1954,13799,7.06,104389641,0.0018718332406181951
2016,Austria,675,5220,7.73,104389641,0.0006466158840415976
2016,Bahamas,0,0,0.0,104389641,0.0
2016,Bangladesh,0,0,0.0,104389641,0.0
2016,Barbados,0,0,0.0,104389641,0.0
2016,Barein,0,0,0.0,104389641,0.0
2016,Belgica,7200,46534,6.46,104389641,0.0068972360964437065
2016,Belize,0,0,0.0,104389641,0.0
2016,Benin,5040,20333,4.03,104389641,0.004828065267510595
2016,Bolivia,13586,16902,1.24,104389641,0.01301470133420614
2016,Bosnia-Herzegovina,0,0,0.0,104389641,0.0
2016,Brasil,0,0,0.0,104389641,0.0
2016,Bulgaria,0,0,0.0,104389641,0.0
2016,Cabo Verde,0,0,0.0,104389641,0.0
2016,Camaroes,0,0,0.0,104389641,0.0
2016,Canada,13711,71096,5.19,104389641,0.013134445016436066
2016,Catar,0,0,0.0,104389641,0.0
2016,Ilhas Cayman,0,0,0.0,104389641,0.0
2016,Chile,0,0,0.0,104389641,0.0
2016,China,134106,499622,3.73,104389641,0.12846676999301107
2016,Chipre,0,0,0.0,104389641,0.0
2016,Cingapura,5445,13199,2.42,104389641,0.005216034797935554
2016,Colombia,0,0,0.0,104389641,0.0
2016,Comores,0,0,0.0,104389641,0.0
2016,Congo,0,0,0.0,104389641,0.0
2016,Coreia do Sul,8,20,2.5,104389641,7.66359566271523e-06
2016,Costa do Marfim,0,0,0.0,104389641,0.0
2016,Costa Rica,0,0,0.0,104389641,0.0
2016,Croacia,0,0,0.0,104389641,0.0
2016,Cuba,63741,69830,1.1,104389641,0.06106065639214144
2016,Curacao,0,0,0.0,104389641,0.0
2016,Dinamarca,1278,8171,6.39,104389641,0.001224259407118758
2016,Dominica,0,0,0.0,104389641,0.0
2016,El Salvador,0,0,0.0,104389641,0.0
2016,Emirados Arabes Unidos,585,2760,4.72,104389641,0.0005604004328360512
2016,Equador,0,0,0.0,104389641,0.0
2016,Eslovaquia,0,0,0.0,104389641,0.0
2016,Espanha,0,0,0.0,104389641,0.0
2016,Estados Unidos,258072,687411,2.66,104389641,0.24721993248353064
2016,Estonia,900,4800,5.33,104389641,0.0008621545120554633
2016,Filipinas,0,0,0.0,104389641,0.0
2016,Finlandia,7617,41003,5.38,104389641,0.007296701020362739
2016,Franca,6037,30055,4.98,104389641,0.005783140876976481
2016,Gana,0,0,0.0,104389641,0.0
2016,Gibraltar,0,0,0.0,104389641,0.0
2016,Grecia,0,0,0.0,104389641,0.0
2016,Guatemala,0,0,0.0,104389641,0.0
2016,Guiana,0,0,0.0,104389641,0.0
2016,Guiana Francesa,0,0,0.0,104389641,0.0
2016,Guine-Bissau,0,0,0.0,104389641,0.0
2016,Guine Equatorial,0,0,0.0,104389641,0.0
2016,Haiti,0,0,0.0,104389641,0.0
2016,Honduras,0,0,0.0,104389641,0.0
2016,Hong Kong,6975,86199,12.36,104389641,0.006681697468429842
2016,Hungria,0,0,0.0,104389641,0.0
2016,Ilha de Man,0,0,0.0,104389641,0.0
2016,Ilhas Virgens,0,0,0.0,104389641,0.0
2016,India,0,0,0.0,104389641,0.0
2016,Indonesia,0,0,0.0,104389641,0.0
2016,Ira,0,0,0.0,104389641,0.0
2016,Iraque,0,0,0.0,104389641,0.0
2016,Irlanda,0,0,0.0,104389641,0.0
2016,Italia,585,3465,5.92,104389641,0.0005604004328360512
2016,Jamaica,0,0,0.0,104389641,0.0
2016,Japao,34341,90954,2.65,104389641,0.032896942331662966
2016,Jordania,0,0,0.0,104389641,0.0
2016,Letonia,0,0,0.0,104389641,0.0
2016,Libano,0,0,0.0,104389641,0.0
2016,Liberia,0,0,0.0,104389641,0.0
2016,Luxemburgo,2759,21426,7.77,104389641,0.0026429825541789153
2016,Malasia,0,0,0.0,104389641,0.0
2016,Malta,0,0,0.0,104389641,0.0
2016,Ilhas Marshall,0,0,0.0,104389641,0.0
2016,Mauritania,0,0,0.0,104389641,0.0
2016,Mexico,0,0,0.0,104389641,0.0
2016,Montenegro,0,0,0.0,104389641,0.0
2016,Namibia,0,0,0.0,104389641,0.0
2016,Nicaragua,0,0,0.0,104389641,0.0
2016,Nigeria,0,0,0.0,104389641,0.0
2016,Noruega,0,0,0.0,104389641,0.0
2016,Nova Caledonia,0,0,0.0,104389641,0.0
2016,Nova Zelandia,504,9472,18.79,104389641,0.00048280652675105956
2016,Holanda,42953,190203,4.43,104389641,0.04114680306257591
2016,Panama,0,0,0.0,104389641,0.0
2016,Paraguai,985739,1655417,1.68,104389641,0.9442881406211561
2016,Peru,0,0,0.0,104389641,0.0
2016,Polonia,11457,35402,3.09,104389641,0.010975226938466049
2016,Porto Rico,0,0,0.0,104389641,0.0
2016,Portugal,0,0,0.0,104389641,0.0
2016,Quenia,0,0,0.0,104389641,0.0
2016,Reino Unido,117044,536681,4.59,104389641,0.11212223634335518
2016,Republica Dominicana,0,0,0.0,104389641,0.0
2016,Russia,0,0,0.0,104389641,0.0
2016,Sao Tome e Principe,0,0,0.0,104389641,0.0
2016,Sao Vicente e Granadinas,0,0,0.0,104389641,0.0
2016,Senegal,0,0,0.0,104389641,0.0
2016,Serra Leoa,0,0,0.0,104389641,0.0
2016,Singapura,0,0,0.0,104389641,0.0
2016,Suazilandia,0,0,0.0,104389641,0.0
2016,Suecia,291,1214,4.17,104389641,0.00027876329223126654
2016,Suica,4230,33340,7.88,104389641,0.004052126206660678
2016,Suriname,900,1375,1.53,104389641,0.0008621545120554633
2016,Tailandia,0,0,0.0,104389641,0.0
2016,Taiwan,16967,80379,4.74,104389641,0.016253528451161164
2016,Tanzania,0,0,0.0,104389641,0.0
2016,Republica Tcheca,3837,28473,7.42,104389641,0.003675652069729793
2016,Togo,0,0,0.0,104389641,0.0
2016,Trindade e Tobago,0,0,0.0,104389641,0.0
2016,Tunisia,0,0,0.0,104389641,0.0
2016,Turquia,0,0,0.0,104389641,0.0
2016,Tuvalu,0,0,0.0,104389641,0.0
2016,Uruguai,0,0,0.0,104389641,0.0
2016,Vanuatu,0,0,0.0,104389641,0.0
2016,Venezuela,0,0,0.0,104389641,0.0
2016,Vietna,0,0,0.0,104389641,0.0
2017,Afeganistao,0,0,0.0,299553057,0.0
2017,Africa do Sul,0,0,0.0,299553057,0.0
2017,Alemanha,15467,87702,5.67,299553057,0.0051633590906735435
2017,Angola,10170,61680,6.06,299553057,0.003395057991346087
2017,Anguilla,0,0,0.0,299553057,0.0
2017,Antigua e Barbuda,0,0,0.0,299553057,0.0
2017,Antilhas Holandesas,5400,8550,1.58,299553057,0.0018026856591218164
2017,Argentina,0,0,0.0,299553057,0.0
2017,Aruba,0,0,0.0,299553057,0.0
2017,Australia,1350,7500,5.56,299553057,0.0004506714147804541
2017,Austria,0,0,0.0,299553057,0.0
2017,Bahamas,0,0,0.0,299553057,0.0
2017,Bangladesh,0,0,0.0,299553057,0.0
2017,Barbados,0,0,0.0,299553057,0.0
2017,Barein,0,0,0.0,299553057,0.0
2017,Belgica,2790,16405,5.88,299553057,0.0009313875905462717
2017,Belize,0,0,0.0,299553057,0.0
2017,Benin,0,0,0.0,299553057,0.0
2017,Bolivia,9495,23085,2.43,299553057,0.0031697222839558604
2017,Bosnia-Herzegovina,0,0,0.0,299553057,0.0
2017,Brasil,0,0,0.0,299553057,0.0
2017,Bulgaria,117,1579,13.5,299553057,3.905818928097268e-05
2017,Cabo Verde,0,0,0.0,299553057,0.0
2017,Camaroes,1749,7476,4.27,299553057,0.0005838698551488994
2017,Canada,6075,30658,5.05,299553057,0.0020280213665120434
2017,Catar,13338,81606,6.12,299553057,0.004452633578030886
2017,Ilhas Cayman,0,0,0.0,299553057,0.0
2017,Chile,0,0,0.0,299553057,0.0
2017,China,67594,266086,3.94,299553057,0.022564950822718526
2017,Chipre,0,0,0.0,299553057,0.0
2017,Cingapura,0,0,0.0,299553057,0.0
2017,Colombia,0,0,0.0,299553057,0.0
2017,Comores,0,0,0.0,299553057,0.0
2017,Congo,0,0,0.0,299553057,0.0
2017,Coreia do Sul,0,0,0.0,299553057,0.0
2017,Costa do Marfim,0,0,0.0,299553057,0.0
2017,Costa Rica,0,0,0.0,299553057,0.0
2017,Croacia,0,0,0.0,299553057,0.0
2017,Cuba,62791,72229,1.15,299553057,0.020961562078132958
2017,Curacao,12340,23011,1.86,299553057,0.004119470561770966
2017,Dinamarca,581,2829,4.87,299553057,0.00019395562369440281
2017,Dominica,0,0,0.0,299553057,0.0
2017,El Salvador,0,0,0.0,299553057,0.0
2017,Emirados Arabes Unidos,675,3302,4.89,299553057,0.00022533570739022705
2017,Equador,0,0,0.0,299553057,0.0
2017,Eslovaquia,0,0,0.0,299553057,0.0
2017,Espanha,0,0,0.0,299553057,0.0
2017,Estados Unidos,132688,1523699,11.48,299553057,0.04429532495139918
2017,Estonia,0,0,0.0,299553057,0.0
2017,Filipinas,0,0,0.0,299553057,0.0
2017,Finlandia,0,0,0.0,299553057,0.0
2017,Franca,4253,21654,5.09,299553057,0.001419781871897238
2017,Gana,0,0,0.0,299553057,0.0
2017,Gibraltar,0,0,0.0,299553057,0.0
2017,Grecia,0,0,0.0,299553057,0.0
2017,Guatemala,0,0,0.0,299553057,0.0
2017,Guiana,0,0,0.0,299553057,0.0
2017,Guiana Francesa,0,0,0.0,299553057,0.0
2017,Guine-Bissau,48,90,1.88,299553057,1.6023872525527254e-05
2017,Guine Equatorial,2639,30563,11.58,299553057,0.000880979158226384
2017,Haiti,0,0,0.0,299553057,0.0
2017,Honduras,0,0,0.0,299553057,0.0
2017,Hong Kong,1934,8180,4.23,299553057,0.0006456285305077023
2017,Hungria,0,0,0.0,299553057,0.0
2017,Ilha de Man,0,0,0.0,299553057,0.0
2017,Ilhas Virgens,0,0,0.0,299553057,0.0
2017,India,0,0,0.0,299553057,0.0
2017,Indonesia,0,0,0.0,299553057,0.0
2017,Ira,0,0,0.0,299553057,0.0
2017,Iraque,0,0,0.0,299553057,0.0
2017,Irlanda,0,0,0.0,299553057,0.0
2017,Italia,468,2248,4.8,299553057,0.00015623275712389073
2017,Jamaica,0,0,0.0,299553057,0.0
2017,Japao,33909,92886,2.74,299553057,0.011319864447252161
2017,Jordania,0,0,0.0,299553057,0.0
2017,Letonia,387,3723,9.62,299553057,0.00012919247223706348
2017,Libano,0,0,0.0,299553057,0.0
2017,Liberia,0,0,0.0,299553057,0.0
2017,Luxemburgo,2719,21947,8.07,299553057,0.000907685612435596
2017,Malasia,0,0,0.0,299553057,0.0
2017,Malta,0,0,0.0,299553057,0.0
2017,Ilhas Marshall,0,0,0.0,299553057,0.0
2017,Mauritania,0,0,0.0,299553057,0.0
2017,Mexico,664,2292,3.45,299553057,0.00022166356993646037
2017,Montenegro,0,0,0.0,299553057,0.0
2017,Namibia,0,0,0.0,299553057,0.0
2017,Nicaragua,0,0,0.0,299553057,0.0
2017,Nigeria,0,0,0.0,299553057,0.0
2017,Noruega,0,0,0.0,299553057,0.0
2017,Nova Caledonia,0,0,0.0,299553057,0.0
2017,Nova Zelandia,1678,8140,4.85,299553057,0.0005601678770382236
2017,Holanda,0,0,0.0,299553057,0.0
2017,Panama,0,0,0.0,299553057,0.0
2017,Paraguai,2393468,4274650,1.79,299553057,0.7990130442901807
2017,Peru,0,0,0.0,299553057,0.0
2017,Polonia,0,0,0.0,299553057,0.0
2017,Porto Rico,0,0,0.0,299553057,0.0
2017,Portugal,0,0,0.0,299553057,0.0
2017,Quenia,0,0,0.0,299553057,0.0
2017,Reino Unido,60711,242883,4.0,299553057,0.02026719426869344
2017,Republica Dominicana,0,0,0.0,299553057,0.0
2017,Russia,0,0,0.0,299553057,0.0
2017,Sao Tome e Principe,0,0,0.0,299553057,0.0
2017,Sao Vicente e Granadinas,0,0,0.0,299553057,0.0
2017,Senegal,0,0,0.0,299553057,0.0
2017,Serra Leoa,0,0,0.0,299553057,0.0
2017,Singapura,0,0,0.0,299553057,0.0
2017,Suazilandia,0,0,0.0,299553057,0.0
2017,Suecia,15445,64953,4.21,299553057,0.00515601481576601
2017,Suica,6525,74816,11.47,299553057,0.0021782451714388615
2017,Suriname,3690,5638,1.53,299553057,0.0012318352003999077
2017,Tailandia,0,0,0.0,299553057,0.0
2017,Taiwan,14988,43954,2.93,299553057,0.005003454196095885
2017,Tanzania,0,0,0.0,299553057,0.0
2017,Republica Tcheca,2746,16947,6.17,299553057,0.0009166990407312051
2017,Togo,0,0,0.0,299553057,0.0
2017,Trindade e Tobago,0,0,0.0,299553057,0.0
2017,Tunisia,0,0,0.0,299553057,0.0
2017,Turquia,0,0,0.0,299553057,0.0
2017,Tuvalu,0,0,0.0,299553057,0.0
2017,Uruguai,0,0,0.0,299553057,0.0
2017,Vanuatu,0,0,0.0,299553057,0.0
2017,Venezuela,680,2646,3.89,299553057,0.0002270048607783028
2017,Vietna,0,0,0.0,299553057,0.0
2018,Afeganistao,0,0,0.0,257082856,0.0
2018,Africa do Sul,0,0,0.0,257082856,0.0
2018,Alemanha,10794,45382,4.2,257082856,0.004198646369480196
2018,Angola,477,709,1.49,257082856,0.0001855432942599642
2018,Anguilla,0,0,0.0,257082856,0.0
2018,Antigua e Barbuda,37,191,5.16,257082856,1.4392247143854664e-05
2018,Antilhas Holandesas,0,0,0.0,257082856,0.0
2018,Argentina,15711,59150,3.76,257082856,0.006111259321002719
2018,Aruba,0,0,0.0,257082856,0.0
2018,Australia,2055,6902,3.36,257082856,0.0007993531859627387
2018,Austria,0,0,0.0,257082856,0.0
2018,Bahamas,141,634,4.5,257082856,5.484613100766237e-05
2018,Bangladesh,0,0,0.0,257082856,0.0
2018,Barbados,0,0,0.0,257082856,0.0
2018,Barein,0,0,0.0,257082856,0.0
2018,Belgica,7497,52799,7.04,257082856,0.0029161804550669845
2018,Belize,0,0,0.0,257082856,0.0
2018,Benin,0,0,0.0,257082856,0.0
2018,Bolivia,21566,57424,2.66,257082856,0.008388735186604587
2018,Bosnia-Herzegovina,0,0,0.0,257082856,0.0
2018,Brasil,0,0,0.0,257082856,0.0
2018,Bulgaria,0,0,0.0,257082856,0.0
2018,Cabo Verde,18,48,2.67,257082856,7.001633745659026e-06
2018,Camaroes,0,0,0.0,257082856,0.0
2018,Canada,5308,20414,3.85,257082856,0.0020647039956643394
2018,Catar,0,0,0.0,257082856,0.0
2018,Ilhas Cayman,19,203,10.68,257082856,7.390613398195638e-06
2018,Chile,11049,42832,3.88,257082856,0.004297836180877032
2018,China,30835,126336,4.1,257082856,0.011994187585966449
2018,Chipre,279,480,1.72,257082856,0.00010852532305771489
2018,Cingapura,3298,11616,3.52,257082856,0.0012828548940657482
2018,Colombia,6944,26273,3.78,257082856,0.0027010747072142376
2018,Comores,0,0,0.0,257082856,0.0
2018,Congo,0,0,0.0,257082856,0.0
2018,Coreia do Sul,120,109,0.91,257082856,4.667755830439351e-05
2018,Costa do Marfim,0,0,0.0,257082856,0.0
2018,Costa Rica,0,0,0.0,257082856,0.0
2018,Croacia,0,0,0.0,257082856,0.0
2018,Cuba,4776,5584,1.17,257082856,0.0018577668205148614
2018,Curacao,23930,43676,1.83,257082856,0.009308283085201138
2018,Dinamarca,0,0,0.0,257082856,0.0
2018,Dominica,0,0,0.0,257082856,0.0
2018,El Salvador,0,0,0.0,257082856,0.0
2018,Emirados Arabes Unidos,360,1762,4.89,257082856,0.00014003267491318052
2018,Equador,0,0,0.0,257082856,0.0
2018,Eslovaquia,0,0,0.0,257082856,0.0
2018,Espanha,6123,22631,3.7,257082856,0.0023817224124816788
2018,Estados Unidos,169109,512519,3.03,257082856,0.065779960060814
2018,Estonia,0,0,0.0,257082856,0.0
2018,Filipinas,9608,16205,1.69,257082856,0.0037373165015717733
2018,Finlandia,0,0,0.0,257082856,0.0
2018,Franca,11077,48677,4.39,257082856,0.0043087276111480576
2018,Gana,9000,13502,1.5,257082856,0.003500816872829513
2018,Gibraltar,0,0,0.0,257082856,0.0
2018,Grecia,232,730,3.15,257082856,9.024327938849412e-05
2018,Guatemala,0,0,0.0,257082856,0.0
2018,Guiana,0,0,0.0,257082856,0.0
2018,Guiana Francesa,0,0,0.0,257082856,0.0
2018,Guine-Bissau,0,0,0.0,257082856,0.0
2018,Guine Equatorial,8389,26808,3.2,257082856,0.0032631503051296427
2018,Haiti,79500,144425,1.82,257082856,0.0309238823766607
2018,Honduras,0,0,0.0,257082856,0.0
2018,Hong Kong,1742,9029,5.18,257082856,0.0006776025547187791
2018,Hungria,0,0,0.0,257082856,0.0
2018,Ilha de Man,0,0,0.0,257082856,0.0
2018,Ilhas Virgens,0,0,0.0,257082856,0.0
2018,India,0,0,0.0,257082856,0.0
2018,Indonesia,0,0,0.0,257082856,0.0
2018,Ira,0,0,0.0,257082856,0.0
